Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 23		1720; 1721; 1722	15 Apr 1720	"mssST 57, v. 18"	"Correspondent: Decker, Sir Matthew."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096301	mssST_57_v18_037.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/434		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:434/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/434/full/full/0/default.jpg
p. 24		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096302	mssST_57_v18_038.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/435		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:435/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/435/full/full/0/default.jpg
p. 25		1720; 1721; 1722	15 Apr 1720 ; 15 Apr 1720	"mssST 57, v. 18"	"Correspondents: Caesar, Colonel ; Pells, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096303	mssST_57_v18_039.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/436		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:436/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/436/full/full/0/default.jpg
p. 26		1720; 1721; 1722	15 Apr 1720	"mssST 57, v. 18"	"Correspondent: Lockman, M."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096304	mssST_57_v18_040.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/437		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:437/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/437/full/full/0/default.jpg
p. 27		1720; 1721; 1722	16 Apr 1720 ; 16 Apr 1720 ; 16 Apr 1720	"mssST 57, v. 18"	"Correspondents: Bridges, Mr. George Rodney of Avington ; Sencorfe, Mr. ; Shippen, Dr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096305	mssST_57_v18_041.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/438		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:438/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/438/full/full/0/default.jpg
p. 28		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096306	mssST_57_v18_042.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/439		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:439/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/439/full/full/0/default.jpg
p. 29		1720; 1721; 1722	18 Apr 1720 ; 19 Apr 1720	"mssST 57, v. 18"	"Correspondents: Boscanen, Mr ; Fielding, Coll.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096307	mssST_57_v18_043.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/440		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:440/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/440/full/full/0/default.jpg
p. 30		1720; 1721; 1722	22 Apr 1720	"mssST 57, v. 18"	"Correspondent: Tennings, Sir John."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096308	mssST_57_v18_044.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/441		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:441/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/441/full/full/0/default.jpg
p. 31		1720; 1721; 1722	22 Apr 1720 ; 22 Apr 1720	"mssST 57, v. 18"	"Correspondents: Lynn, Mr Fra ; Neville, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096309	mssST_57_v18_045.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/442		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:442/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/442/full/full/0/default.jpg
p. 32		1720; 1721; 1722	23 Apr 1720	"mssST 57, v. 18"	"Correspondent: Craggs, Mr. Secretary."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096310	mssST_57_v18_046.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/443		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:443/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/443/full/full/0/default.jpg
p. 33		1720; 1721; 1722	23 Apr 1720	"mssST 57, v. 18"	"Correspondent: Butler, Coll."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096311	mssST_57_v18_047.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/444		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:444/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/444/full/full/0/default.jpg
p. 34		1720; 1721; 1722	30 Apr 1720	"mssST 57, v. 18"	"Correspondent: Peters, Mrs.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096312	mssST_57_v18_048.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/445		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:445/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/445/full/full/0/default.jpg
p. 35		1720; 1721; 1722	23 Apr 1720	"mssST 57, v. 18"	"Correspondent: de Gemmingen, Mme.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096313	mssST_57_v18_049.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/446		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:446/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/446/full/full/0/default.jpg
p. 36		1720; 1721; 1722	1 May 1720 ; 7 May 1720	"mssST 57, v. 18"	"Correspondents: Fortherby, Mr ; Hunt, Rev. Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096314	mssST_57_v18_050.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/447		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:447/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/447/full/full/0/default.jpg
p. 37		1720; 1721; 1722	7 May 1720	"mssST 57, v. 18"	"Correspondent: Carnarvon, L d."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096315	mssST_57_v18_051.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/448		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:448/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/448/full/full/0/default.jpg
p. 38		1720; 1721; 1722	7 May 1720	"mssST 57, v. 18"	"Correspondent: Marchant, Capt."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096316	mssST_57_v18_052.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/449		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:449/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/449/full/full/0/default.jpg
p. 39		1720; 1721; 1722	8 May 1720 ; 8 May 1720	"mssST 57, v. 18"	"Correspondents: Kynaston, Mr. Corbett ; Northampton, E. of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096317	mssST_57_v18_053.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/450		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:450/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/450/full/full/0/default.jpg
p. 40		1720; 1721; 1722	9 May 1720 ; 9 May 1720	"mssST 57, v. 18"	"Correspondents: Corbett, Sir Robt. ; Loyd, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096318	mssST_57_v18_054.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/451		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:451/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/451/full/full/0/default.jpg
p. 41		1720; 1721; 1722	9 May 1720 ; 9 May 1720	"mssST 57, v. 18"	"Correspondents: Herbert, Mr. ; Pytt, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096319	mssST_57_v18_055.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/452		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:452/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/452/full/full/0/default.jpg
p. 42		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096320	mssST_57_v18_056.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/453		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:453/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/453/full/full/0/default.jpg
p. 43		1720; 1721; 1722	11 May 1720 ; 11 May 1720	"mssST 57, v. 18"	"Correspondents: Morgan, Mr., of Tredeager ; Powell, Mr. Caleb."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096321	mssST_57_v18_057.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/454		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:454/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/454/full/full/0/default.jpg
p. 44		1720; 1721; 1722	13 May 1720 ; 13 May 1720 ; 16 May 1720	"mssST 57, v. 18"	"Correspondents: Caswell, SIr Geo. ; Harley, Mr. Auditer ; Mehmet, M."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096322	mssST_57_v18_058.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/455		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:455/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/455/full/full/0/default.jpg
p. 45		1720; 1721; 1722	17 May 1720	"mssST 57, v. 18"	"Correspondent: Stevenson, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096323	mssST_57_v18_059.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/456		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:456/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/456/full/full/0/default.jpg
p. 46		1720; 1721; 1722	21 May 1720	"mssST 57, v. 18"	"Correspondent: Neville, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096324	mssST_57_v18_060.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/457		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:457/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/457/full/full/0/default.jpg
p. 47		1720; 1721; 1722	21 May 1720	"mssST 57, v. 18"	"Correspondent: de Gemmingen, Mme.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096325	mssST_57_v18_061.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/458		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:458/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/458/full/full/0/default.jpg
