Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 35			23 July 1722	"mssST 57, v. 21"	Correspondent: Price (Mr of Knighton).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:41:15	B. Black ; M. Einaudi	V. Wilkie	1100144	mssST_57_v21_041.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1264		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1264/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1264/full/full/0/default.jpg
p. 36				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:41:25	B. Black ; M. Einaudi	V. Wilkie	1100145	mssST_57_v21_042.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1265		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1265/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1265/full/full/0/default.jpg
p. 37			11 Aug 1722	"mssST 57, v. 21"	Correspondent: Bothmose (Count).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:41:34	B. Black ; M. Einaudi	V. Wilkie	1100146	mssST_57_v21_043.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1266		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1266/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1266/full/full/0/default.jpg
p. 38			11 Aug 1722	"mssST 57, v. 21"	"Correspondent: Medcalf, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:41:43	B. Black ; M. Einaudi	V. Wilkie	1100147	mssST_57_v21_044.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1267		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1267/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1267/full/full/0/default.jpg
p. 39			11 Aug 1722	"mssST 57, v. 21"	"Correspondent: Waring, Brig."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:41:53	B. Black ; M. Einaudi	V. Wilkie	1100148	mssST_57_v21_045.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1268		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1268/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1268/full/full/0/default.jpg
p. 40			16 Aug 1722	"mssST 57, v. 21"	Correspondent: Lane (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:42:02	B. Black ; M. Einaudi	V. Wilkie	1100149	mssST_57_v21_046.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1269		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1269/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1269/full/full/0/default.jpg
p. 41				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:42:12	B. Black ; M. Einaudi	V. Wilkie	1100150	mssST_57_v21_047.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1270		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1270/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1270/full/full/0/default.jpg
p. 42			19 Aug 1722 ; 20 Aug 1722	"mssST 57, v. 21"	Correspondents: Philpot (Coz n) ; Purcell (Col o).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:42:21	B. Black ; M. Einaudi	V. Wilkie	1100151	mssST_57_v21_048.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1271		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1271/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1271/full/full/0/default.jpg
p. 43			3 Sep 1722	"mssST 57, v. 21"	"Correspondent: Witherston, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:42:31	B. Black ; M. Einaudi	V. Wilkie	1100152	mssST_57_v21_049.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1272		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1272/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1272/full/full/0/default.jpg
p. 44			3 Sep 1722	"mssST 57, v. 21"	"Correspondent: Skip, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:42:41	B. Black ; M. Einaudi	V. Wilkie	1100153	mssST_57_v21_050.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1273		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1273/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1273/full/full/0/default.jpg
p. 45			3 Sep 1722	"mssST 57, v. 21"	Correspondent: Crosbie (Maj r).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:42:50	B. Black ; M. Einaudi	V. Wilkie	1100154	mssST_57_v21_051.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1274		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1274/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1274/full/full/0/default.jpg
p. 46				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:43:00	B. Black ; M. Einaudi	V. Wilkie	1100155	mssST_57_v21_052.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1275		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1275/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1275/full/full/0/default.jpg
p. 47			8 Sep 1722	"mssST 57, v. 21"	Correspondent: Sencerf (Sr Walter).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:43:09	B. Black ; M. Einaudi	V. Wilkie	1100156	mssST_57_v21_053.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1276		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1276/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1276/full/full/0/default.jpg
p. 48				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:43:18	B. Black ; M. Einaudi	V. Wilkie	1100157	mssST_57_v21_054.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1277		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1277/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1277/full/full/0/default.jpg
p. 49			8 Sep 1722	"mssST 57, v. 21"	Correspondent: Grosveneor (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:43:28	B. Black ; M. Einaudi	V. Wilkie	1100158	mssST_57_v21_055.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1278		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1278/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1278/full/full/0/default.jpg
p. 50				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:43:37	B. Black ; M. Einaudi	V. Wilkie	1100159	mssST_57_v21_056.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1279		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1279/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1279/full/full/0/default.jpg
p. 51				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:43:46	B. Black ; M. Einaudi	V. Wilkie	1100160	mssST_57_v21_057.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1280		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1280/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1280/full/full/0/default.jpg
p. 52				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:43:56	B. Black ; M. Einaudi	V. Wilkie	1100161	mssST_57_v21_058.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1281		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1281/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1281/full/full/0/default.jpg
p. 53				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:44:05	B. Black ; M. Einaudi	V. Wilkie	1100162	mssST_57_v21_059.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1282		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1282/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1282/full/full/0/default.jpg
p. 54				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:44:16	B. Black ; M. Einaudi	V. Wilkie	1100163	mssST_57_v21_060.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1283		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1283/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1283/full/full/0/default.jpg
p. 55			15 Sep 1722	"mssST 57, v. 21"	"Correspondent: Williams, Mr P."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:44:25	B. Black ; M. Einaudi	V. Wilkie	1100164	mssST_57_v21_061.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1284		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1284/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1284/full/full/0/default.jpg
p. 56				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:44:34	B. Black ; M. Einaudi	V. Wilkie	1100165	mssST_57_v21_062.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1285		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1285/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1285/full/full/0/default.jpg
p. 57				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:44:44	B. Black ; M. Einaudi	V. Wilkie	1100166	mssST_57_v21_063.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1286		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1286/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1286/full/full/0/default.jpg
p. 58				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:44:53	B. Black ; M. Einaudi	V. Wilkie	1100167	mssST_57_v21_064.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1287		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1287/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1287/full/full/0/default.jpg
p. 59			20 Sep 1722	"mssST 57, v. 21"	Correspondent: Harrison (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:45:02	B. Black ; M. Einaudi	V. Wilkie	1100168	mssST_57_v21_065.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1288		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1288/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1288/full/full/0/default.jpg
p. 60				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:45:12	B. Black ; M. Einaudi	V. Wilkie	1100169	mssST_57_v21_066.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1289		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1289/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1289/full/full/0/default.jpg
p. 61				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:45:20	B. Black ; M. Einaudi	V. Wilkie	1100170	mssST_57_v21_067.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1290		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1290/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1290/full/full/0/default.jpg
p. 62				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:45:30	B. Black ; M. Einaudi	V. Wilkie	1100171	mssST_57_v21_068.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1291		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1291/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1291/full/full/0/default.jpg
