Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 107		1719; 1720	20 June 1720	"mssST 57, v. 17"	Correspondent: Harstonge (Mrs).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095975	mssST_57_v17_113.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/112		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:112/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/112/full/full/0/default.jpg
p. 108		1719; 1720	22 June 1720 ; 21 June 1720	"mssST 57, v. 17"	"Correspondents: Vere, Lady Mary ; Pels (of Amst)."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095976	mssST_57_v17_114.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/113		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:113/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/113/full/full/0/default.jpg
p. 109		1719; 1720	22 June 1720 ; 23 June 1720 ; 22 June 1720	"mssST 57, v. 17"	Correspondents: Jones (Rev d Mr) ; Reresby (Colo) ; Rodney (Cap't).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095977	mssST_57_v17_115.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/114		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:114/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/114/full/full/0/default.jpg
p. 110		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095978	mssST_57_v17_116.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/115		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:115/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/115/full/full/0/default.jpg
p. 111		1719; 1720	22 June 1720 ; 22 June 1720	"mssST 57, v. 17"	Correspondents: Holland (Sr John) ; Hoskins (Sir Hung d).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095979	mssST_57_v17_117.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/116		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:116/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/116/full/full/0/default.jpg
p. 112		1719; 1720	23 June 1720	"mssST 57, v. 17"	Correspondent: Arran (Earl of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095980	mssST_57_v17_118.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/117		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:117/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/117/full/full/0/default.jpg
p. 113		1719; 1720	23 Jun 1720	"mssST 57, v. 17"	"Correspondent: Yarmouth, Earl of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095981	mssST_57_v17_119.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/118		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:118/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/118/full/full/0/default.jpg
p. 114		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095982	mssST_57_v17_120.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/119		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:119/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/119/full/full/0/default.jpg
p. 115		1719; 1720	23 June 1720	"mssST 57, v. 17"	"Correspondent: Maud, Sr Rob."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095983	mssST_57_v17_121.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/120		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:120/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/120/full/full/0/default.jpg
p. 116		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095984	mssST_57_v17_122.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/121		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:121/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/121/full/full/0/default.jpg
p. 117		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095985	mssST_57_v17_123.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/122		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:122/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/122/full/full/0/default.jpg
p. 118		1719; 1720	28 June 1720 ; 28 June 1720	"mssST 57, v. 17"	Correspondents: Comyns (Serj't) ; Oakeley (Cap't).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095986	mssST_57_v17_124.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/123		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:123/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/123/full/full/0/default.jpg
p. 119		1719; 1720	28 June 1720	"mssST 57, v. 17"	"Correspondent: Waldo, Mr Peter."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095987	mssST_57_v17_125.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/124		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:124/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/124/full/full/0/default.jpg
p. 120		1719; 1720	30 June 1720 ; 30 June 1720	"mssST 57, v. 17"	Correspondents: Comyns (Serj't) ; Oakeley (Cap't).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095988	mssST_57_v17_126.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/125		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:125/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/125/full/full/0/default.jpg
p. 121		1719; 1720	1 July 1720 ; 1 July 1720 ; 1 July 1720	"mssST 57, v. 17"	Correspondents: Frederick (Mr) ; Harley (Aud'r) ; Hart (Moses).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095989	mssST_57_v17_127.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/126		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:126/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/126/full/full/0/default.jpg
p. 122		1719; 1720	5 July 1720	"mssST 57, v. 17"	Correspondent: Pels (of Amst).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095990	mssST_57_v17_128.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/127		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:127/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/127/full/full/0/default.jpg
p. 123		1719; 1720	6 July 1720 ; 5 July 1720	"mssST 57, v. 17"	Correspondents: Byron (Lord) ; Cantillon (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095991	mssST_57_v17_129.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/128		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:128/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/128/full/full/0/default.jpg
p. 124		1719; 1720	6 July 1720 ; 6 July 1720	"mssST 57, v. 17"	"Correspondents: Walton, Mrs ; Hart (Moses)."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095992	mssST_57_v17_130.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/129		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:129/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/129/full/full/0/default.jpg
p. 125		1719; 1720	7 July 1720 ; 7 July 1720	"mssST 57, v. 17"	Correspondents: Bedford (Dutchess of) ; Collyns (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095993	mssST_57_v17_131.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/130		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:130/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/130/full/full/0/default.jpg
p. 126		1719; 1720	7 July 1720	"mssST 57, v. 17"	Correspondent: Bason (W).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095994	mssST_57_v17_132.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/131		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:131/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/131/full/full/0/default.jpg
p. 127		1719; 1720	14 July 1720	"mssST 57, v. 17"	Correspondent: Hamilton (L'd Arch:).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095995	mssST_57_v17_133.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/132		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:132/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/132/full/full/0/default.jpg
p. 128		1719; 1720	20 July 1720 ; 20 July 1720	"mssST 57, v. 17"	"Correspondents: Philps (African Gov.) ; Withers, Wm."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095996	mssST_57_v17_134.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/133		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:133/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/133/full/full/0/default.jpg
p. 129		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095997	mssST_57_v17_135.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/134		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:134/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/134/full/full/0/default.jpg
p. 130		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095998	mssST_57_v17_136.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/135		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:135/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/135/full/full/0/default.jpg
p. 131		1719; 1720	20 July 1720	"mssST 57, v. 17"	Correspondent: Arthur (Mrs Bridges).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095999	mssST_57_v17_137.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/136		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:136/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/136/full/full/0/default.jpg
p. 132		1719; 1720	20 July 1720	"mssST 57, v. 17"	Correspondent: Fowke (Maj'r).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096000	mssST_57_v17_138.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/137		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:137/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/137/full/full/0/default.jpg
p. 133		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096001	mssST_57_v17_139.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/138		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:138/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/138/full/full/0/default.jpg
p. 134		1719; 1720	20 July 1720	"mssST 57, v. 17"	"Correspondent: Man, Mr Anth."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096002	mssST_57_v17_140.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/139		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:139/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/139/full/full/0/default.jpg
