VOYAGEID,ID,Captive name,Shipper,Owner A,Owner B,,,,,,,,,,,
135834,812004,Julia,"McDowell, R.",,,,,,,,,,,,,
135835,812005,Prissilla,,"Miller, John",,,,,,,,,,,,
135831,812006,Absalon,,"Worten, P.B.",,,,,,,,,,,,
135831,812007,Jefferson,,"Worten, P.B.",,,,,,,,,,,,
135831,812008,Sarah,,"Worten, P.B.",,,,,,,,,,,,
135831,812009,Sarah's Infant,,"Worten, P.B.",,,,,,,,,,,,
135835,812010,Charlotte,,"McMillion, M.L.",,,,,,,,,,,,
135835,812011,Sep,,"Brown, W.W.",,,,,,,,,,,,
135835,812012,Ann,,"Brown, W.W.",,,,,,,,,,,,
135835,812013,Amy,,"Brown, W.W.",,,,,,,,,,,,
135835,812014,Mary,,"Brown, W.W.",,,,,,,,,,,,
135835,812015,Infant,,"Brown, W.W.",,,,,,,,,,,,
135835,812016,Infant,,"Brown, W.W.",,,,,,,,,,,,
135835,812017,Daniel,,"McLaughlin, Alden M.",,,,,,,,,,,,
135835,812018,Willis,,"Cleveland, John S.",,,,,,,,,,,,
135835,812019,Chany,,"Cleveland, John S.",,,,,,,,,,,,
135835,812020,Martin,,"Cleveland, John S.",,,,,,,,,,,,
135835,812021,Lilia,,"Cleveland, John S.",,,,,,,,,,,,
135835,812022,Dick,,"Cleveland, John S.",,,,,,,,,,,,
135835,812023,Ellen,,"Cleveland, John S.",,,,,,,,,,,,
135835,812024,Doc,,"Cleveland, John S.",,,,,,,,,,,,
135835,812025,Talledago,,"Cleveland, John S.",,,,,,,,,,,,
135835,812026,Rose,,"Cleveland, John S.",,,,,,,,,,,,
135835,812027,Wiley,,"Cleveland, John S.",,,,,,,,,,,,
135835,812028,Isabella,,"Cleveland, John S.",,,,,,,,,,,,
135835,812029,Alzona,,"Cleveland, John S.",,,,,,,,,,,,
135835,812030,Martha,,"Cleveland, John S.",,,,,,,,,,,,
135835,812031,Henry,,"Cleveland, John S.",,,,,,,,,,,,
135835,812032,Jack,,"Cleveland, John S.",,,,,,,,,,,,
135835,812033,Charly,,"Cleveland, John S.",,,,,,,,,,,,
135835,812034,Emily,,"Cleveland, John S.",,,,,,,,,,,,
135835,812035,Phoebe,,"Cleveland, John S.",,,,,,,,,,,,
135835,812036,John,,"Cleveland, John S.",,,,,,,,,,,,
135835,812037,Ned,,"Cleveland, John S.",,,,,,,,,,,,
135835,812038,Erasmus,,"Cleveland, John S.",,,,,,,,,,,,
135835,812039,Lucy,,"Cleveland, John S.",,,,,,,,,,,,
135835,812040,Andrew,,"Cleveland, John S.",,,,,,,,,,,,
135835,812041,Mary,,"Cleveland, John S.",,,,,,,,,,,,
135835,812042,Peter,,"Cleveland, John S.",,,,,,,,,,,,
135835,812043,Margaret,,"Cleveland, John S.",,,,,,,,,,,,
135835,812044,Ann,,"Cleveland, John S.",,,,,,,,,,,,
135835,812045,Erasmus's Child,,"Cleveland, John S.",,,,,,,,,,,,
135835,812046,Gracy,,"Cleveland, John S.",,,,,,,,,,,,
135835,812047,Green,,"Cleveland, John S.",,,,,,,,,,,,
135835,812048,Jerry,,"Cleveland, John S.",,,,,,,,,,,,
135835,812049,Judy,,"Cleveland, John S.",,,,,,,,,,,,
135836,812050,Slate,,"McDonald, John W.",,,,,,,,,,,,
135836,812051,Calvin,,"McDonald, John W.",,,,,,,,,,,,
135836,812052,George,,"McDonald, John W.",,,,,,,,,,,,
135836,812053,Frank,,"McDonald, John W.",,,,,,,,,,,,
135836,812054,Child,,"McDonald, John W.",,,,,,,,,,,,
135837,812055,Jerry,,"Cade, James C.",,,,,,,,,,,,
135837,812056,Landon,,"Cade, James C.",,,,,,,,,,,,
135837,812057,Esther,,"Cade, James C.",,,,,,,,,,,,
135837,812058,Barbara,,"Cade, James C.",,,,,,,,,,,,
135837,812059,Ester,,"Cade, James C.",,,,,,,,,,,,
135837,812060,Katy,,"Cade, James C.",,,,,,,,,,,,
135837,812061,Roxana,,"Cade, James C.",,,,,,,,,,,,
135837,812062,Julia,,"Cade, James C.",,,,,,,,,,,,
135837,812063,Dickson,,"Cade, James C.",,,,,,,,,,,,
135837,812064,Leo,,"Cade, James C.",,,,,,,,,,,,
135837,812065,Jonas,,"Cade, James C.",,,,,,,,,,,,
135837,812066,Milly,,"Cade, James C.",,,,,,,,,,,,
135837,812067,Cynthia,,"Cade, James C.",,,,,,,,,,,,
135837,812068,Jane,,"Easley, Sam A.",,,,,,,,,,,,
135837,812069,Nance,,"Easley, Sam A.",,,,,,,,,,,,
135837,812070,Theodore,,"Easley, Sam A.",,,,,,,,,,,,
135837,812071,Rose,,"Easley, Sam A.",,,,,,,,,,,,
135837,812072,Jem,,"Easley, Sam A.",,,,,,,,,,,,
135837,812073,Green,,"Young, George W.",,,,,,,,,,,,
135837,812074,Ben,,"Young, George W.",,,,,,,,,,,,
135837,812075,York,,"Young, George W.",,,,,,,,,,,,
135837,812076,Len,,"Terrell, W.J.",,,,,,,,,,,,
135837,812077,Joan,,"Chappell, R.M.",,,,,,,,,,,,
135837,812078,Sarah,,"Chappell, R.M.",,,,,,,,,,,,
135837,812079,William,,"Martin, C.B.",,,,,,,,,,,,
135838,812080,Catherine,,"Kinnison, M.V",,,,,,,,,,,,
135838,812081,Harry,,"Eaken, J.L.",,,,,,,,,,,,
135838,812082,Arche,,"Harwood, J.M.",,,,,,,,,,,,
135838,812083,George,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812084,Jacob,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812085,Jack,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812086,Wells,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812087,Miles,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812088,George,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812089,Sam,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812090,John,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812091,Isaiah,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812092,Alfred,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812093,Iverson,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812094,Fed,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812095,Robert,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812096,Venus,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812097,Hetty,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812098,Mary,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812099,Filis,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812100,Mary John,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812101,Nancy,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812102,Ann,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812103,Catharina,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812104,Ann,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812105,Rachel,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812106,Dicoy,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812107,Jim,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812108,Susan,,"Perry, W.H.C.",,,,,,,,,,,,
135838,812109,Sidney,,"White, John P.",,,,,,,,,,,,
135838,812110,Caroline,,"White, John P.",,,,,,,,,,,,
135838,812111,Jim,,"White, John P.",,,,,,,,,,,,
135838,812112,Dan,,"White, John P.",,,,,,,,,,,,
135838,812113,Bill,,"White, John P.",,,,,,,,,,,,
135839,812114,Isaac,,"Forts, W.A.",,,,,,,,,,,,
135839,812115,Sarah,,"Watrous, D.E.",,,,,,,,,,,,
135839,812116,Tom,,"Broadnax, R.",,,,,,,,,,,,
135839,812117,Jacob,,"Broadnax, R.",,,,,,,,,,,,
135839,812118,Simon,,"Webb, E.W.",,,,,,,,,,,,
135839,812119,Martha,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812120,Barney,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812121,Scotch,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812122,Mahaley,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812123,Peter,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812124,Albert,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812125,Jim,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812126,Walker,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812127,Thomas,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812128,Henrietta,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812129,Gracy,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812130,Jinny,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812131,Eliza,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812132,Patience,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812133,Patience's child,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812134,Margaret Jane,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812135,John,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812136,Fanny,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812137,King,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812138,Arena,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812139,Stephen,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812140,Eugenie,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812141,Ludley,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135839,812142,Jack,"Stewart, Charles","Allen, W.J. heirs of",,,,,,,,,,,,
135840,812143,Margaret,,"Croom, J.",,,,,,,,,,,,
135840,812144,Nancy,,"Hinkle, S.",,,,,,,,,,,,
135840,812145,Jae,,"Hinkle, S.",,,,,,,,,,,,
135840,812146,Jae's infant,,"Hinkle, S.",,,,,,,,,,,,
135840,812147,Lucy,,"Hinkle, S.",,,,,,,,,,,,
135840,812148,Chad,,"Hinkle, S.",,,,,,,,,,,,
135840,812149,David,,"Hinkle, S.",,,,,,,,,,,,
135840,812150,Nick,,"Hinkle, S.",,,,,,,,,,,,
135840,812151,Ben,,"Thomas, J.H.",,,,,,,,,,,,
135840,812152,Nancy,,"Thomas, J.H.",,,,,,,,,,,,
135840,812153,William,,"Thomas, J.H.",,,,,,,,,,,,
135840,812154,Henry,,"Thomas, J.H.",,,,,,,,,,,,
135840,812155,David,,"Thomas, J.H.",,,,,,,,,,,,
135841,812156,Slim,,"Oats, Caraway",,,,,,,,,,,,
135841,812157,Ebram,,"Oats, Caraway",,,,,,,,,,,,
135841,812158,Henry,,"Oats, Caraway",,,,,,,,,,,,
135841,812159,Rubin,,"Oats, Caraway",,,,,,,,,,,,
135841,812160,Rubin's child,,"Oats, Caraway",,,,,,,,,,,,
135841,812161,Rubin's child,,"Oats, Caraway",,,,,,,,,,,,
135841,812162,Nancy,,"Oats, Caraway",,,,,,,,,,,,
135841,812163,Carolina,,"Oats, Caraway",,,,,,,,,,,,
135841,812164,Messom,,"Oats, Caraway",,,,,,,,,,,,
135841,812165,Janey,,"Oats, Caraway",,,,,,,,,,,,
135841,812166,Peno,,"Oats, Caraway",,,,,,,,,,,,
135841,812167,Munah,,"Oats, Caraway",,,,,,,,,,,,
135841,812168,Wenung,,"Oats, Caraway",,,,,,,,,,,,
135841,812169,Beack,,"Oats, Caraway",,,,,,,,,,,,
135841,812170,Swift,,"Oats, Caraway",,,,,,,,,,,,
135841,812171,Latona,,"Graham, G. Mafon",,,,,,,,,,,,
135840,812172,Joe,,"Harper, E.A.",,,,,,,,,,,,
135840,812173,Rachel,,"Harper, E.A.",,,,,,,,,,,,
135840,812174,Nancy,,"Van Bibber, H.",,,,,,,,,,,,
135842,812175,Moses,,"McDaniel, Adam",,,,,,,,,,,,
135842,812176,Louisa,,"McDaniel, Adam",,,,,,,,,,,,
135842,812177,Anthony Sr.,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812178,Anthony Jr.,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812179,Handy,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812180,George,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812181,Saunders,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812182,Haper,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812183,Jannet,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812184,Jayana,,"Lacy, Thomas H.",,,,,,,,,,,,
135842,812185,Marceli,,"Baldridge, A.B.",,,,,,,,,,,,
135842,812186,Mariah,,"Speir, Willis",,,,,,,,,,,,
135842,812187,Jerry,,"Speir, Willis",,,,,,,,,,,,
135842,812188,Sampson,,"Speir, Willis",,,,,,,,,,,,
135842,812189,Henry,,"Speir, Willis",,,,,,,,,,,,
135842,812190,Morris,,"Speir, Willis",,,,,,,,,,,,
135842,812191,Sandy,,"Speir, Willis",,,,,,,,,,,,
135842,812192,Alonzo,,"Speir, Willis",,,,,,,,,,,,
135842,812193,Mary,,"Speir, Willis",,,,,,,,,,,,
135842,812194,Peter,,"Moore, L.L.",,,,,,,,,,,,
135842,812195,Drue,,"Moore, L.L.",,,,,,,,,,,,
135842,812196,Elbert,,"Moore, L.L.",,,,,,,,,,,,
135842,812197,Mariah,,"Moore, L.L.",,,,,,,,,,,,
135842,812198,Lanny,,"Moore, L.L.",,,,,,,,,,,,
135842,812199,Isaac,"Massey, James",,,,,,,,,,,,,
135842,812200,Susan,,"Young, Robert",,,,,,,,,,,,
135842,812201,An infant,,"Young, Robert",,,,,,,,,,,,
135842,812202,Isaac,"Simpson, J.M.",,,,,,,,,,,,,
135842,812203,Barbara,,"Evans, W.A.",,,,,,,,,,,,
135842,812204,Catharine,,"Evans, W.A.",,,,,,,,,,,,
135842,812205,Catharine's infant,,"Evans, W.A.",,,,,,,,,,,,
135842,812206,Elta,,"Evans, W.A.",,,,,,,,,,,,
135842,812207,Elta's infant,,"Evans, W.A.",,,,,,,,,,,,
135842,812208,Mary,,"Evans, W.A.",,,,,,,,,,,,
135842,812209,Phil,,"Evans, W.A.",,,,,,,,,,,,
135842,812210,Isaiah,,"Evans, W.A.",,,,,,,,,,,,
135842,812211,Hayes,,"Evans, W.A.",,,,,,,,,,,,
135842,812212,Charley,,"Evans, W.A.",,,,,,,,,,,,
135842,812213,Anabella,,"Evans, W.A.",,,,,,,,,,,,
135842,812214,Eliza,,"Evans, W.A.",,,,,,,,,,,,
135842,812215,Loney,,"Snell, Amos",,,,,,,,,,,,
135842,812216,Loney's infant,,"Snell, Amos",,,,,,,,,,,,
135842,812217,Eliza,,"Snell, Amos",,,,,,,,,,,,
135842,812218,Benjamina,"Elmore, W.A.",,,,,,,,,,,,,
135842,812219,Lila,"Cully, D.A.",,,,,,,,,,,,,
135843,812220,Nelly,,"Feagin, Aaron",,,,,,,,,,,,
135843,812221,Elizabeth,,"Feagin, Aaron",,,,,,,,,,,,
135843,812222,Elizabeth's infant,,"Feagin, Aaron",,,,,,,,,,,,
135843,812223,Sarah,,"Feagin, Aaron",,,,,,,,,,,,
135843,812224,Sarah's infant,,"Feagin, Aaron",,,,,,,,,,,,
135843,812225,Anna,,"Feagin, Aaron",,,,,,,,,,,,
135843,812226,Delia,,"Feagin, Aaron",,,,,,,,,,,,
135843,812227,Frances,,"Feagin, Aaron",,,,,,,,,,,,
135843,812228,George,,"Feagin, Aaron",,,,,,,,,,,,
135843,812229,Jacob,,"Feagin, Aaron",,,,,,,,,,,,
135843,812230,Daniel,,"Feagin, Aaron",,,,,,,,,,,,
135843,812231,Enoch,,"Feagin, Aaron",,,,,,,,,,,,
135843,812232,Mills,,"Feagin, Aaron",,,,,,,,,,,,
135843,812233,John,,"Feagin, Aaron",,,,,,,,,,,,
135843,812234,Isaac,,"Morse, John K.",,,,,,,,,,,,
135843,812235,Moses,,"Morse, John K.",,,,,,,,,,,,
135843,812236,George,,"Harral, W.",,,,,,,,,,,,
135843,812237,Young,,"Harral, W.",,,,,,,,,,,,
135843,812238,Kit,,"Harral, W.",,,,,,,,,,,,
135843,812239,Elsey,,"Harral, W.",,,,,,,,,,,,
135843,812240,Elsey's infant,,"Harral, W.",,,,,,,,,,,,
135843,812241,Eliza,,"Harral, W.",,,,,,,,,,,,
135843,812242,Caroline,,"Harral, W.",,,,,,,,,,,,
135843,812243,John,,"Harral, W.",,,,,,,,,,,,
135843,812244,Jenney,"Baldwin, J.J.","Harral, W.",,,,,,,,,,,,
135843,812245,Lavina,"Baldwin, J.J.","Harral, W.",,,,,,,,,,,,
135843,812246,Mary,,"Keene, E.Y.",,,,,,,,,,,,
135843,812247,Jude,,"Keene, E.Y.",,,,,,,,,,,,
135843,812248,George Ann,,"Keene, E.Y.",,,,,,,,,,,,
135843,812249,Lissy,,"Keene, E.Y.",,,,,,,,,,,,
135843,812250,Mannuda,,"Keene, E.Y.",,,,,,,,,,,,
135843,812251,Frances,,"Westbrook, John",,,,,,,,,,,,
135843,812252,Cora,"Irwin, John",,,,,,,,,,,,,
135843,812253,Henry,,"Brown, John Wilson",,,,,,,,,,,,
135843,812254,Nathan,,"Brown, John Wilson",,,,,,,,,,,,
135843,812255,Peckenham,,"Brown, John Wilson",,,,,,,,,,,,
135844,812256,Charles,,"Wright, John M.",,,,,,,,,,,,
135844,812257,Bill,,"Wright, John M.",,,,,,,,,,,,
135844,812258,Nelly,,"Styles, Mrs. A.M.",,,,,,,,,,,,
135844,812259,Frances,,"Styles, Mrs. A.M.",,,,,,,,,,,,
135844,812260,Nick,,"Styles, Mrs. A.M.",,,,,,,,,,,,
135844,812261,Mary,,"Vickers, H.J.",,,,,,,,,,,,
135844,812262,Sophia,,"Vickers, H.J.",,,,,,,,,,,,
135844,812263,Jessy,,"Vickers, H.J.",,,,,,,,,,,,
135844,812264,Lewis,,"Vickers, H.J.",,,,,,,,,,,,
135844,812265,Wesley,,"Vickers, H.J.",,,,,,,,,,,,
135844,812266,Kit,,"Vickers, H.J.",,,,,,,,,,,,
135844,812267,Margaret,,"Vickers, H.J.",,,,,,,,,,,,
135844,812268,Henry,,"Clements, Thomas B.",,,,,,,,,,,,
135844,812269,Lucinda Little,,"Clements, Thomas B.",,,,,,,,,,,,
135844,812270,Lucinda,,"Clements, Thomas B.",,,,,,,,,,,,
135844,812271,George,,"Crisp, D.H.",,,,,,,,,,,,
135844,812272,Cresy,,"Means, William",,,,,,,,,,,,
135844,812273,Buda,,"Means, William",,,,,,,,,,,,
135844,812274,Joe,,"Means, William",,,,,,,,,,,,
135844,812275,Evelyn,,"Means, William",,,,,,,,,,,,
135844,812276,George,,,,,,,,,,,,,,
135844,812277,Maria Cooper,,"Grayson, W.B.",,,,,,,,,,,,
135844,812278,J. Tilly,,"Vance, James",,,,,,,,,,,,
135844,812279,Jane,,"Sawyer, Sarah",,,,,,,,,,,,
135844,812280,Henry,,"Sawyer, Sarah",,,,,,,,,,,,
135844,812281,Isaac,,"Sawyer, Sarah",,,,,,,,,,,,
135844,812282,Jack,,"Sawyer, Sarah",,,,,,,,,,,,
135844,812283,Littleton,,"Morrison, Wesley",,,,,,,,,,,,
135844,812284,Isaac,,"Morrison, Wesley",,,,,,,,,,,,
135844,812285,Daniel,,"Morrison, Wesley",,,,,,,,,,,,
135844,812286,Catherine,,"Morrison, Wesley",,,,,,,,,,,,
135844,812287,Vera,,"Morrison, Wesley",,,,,,,,,,,,
135844,812288,Nathan,,"Bond, J.C.P.",,,,,,,,,,,,
135844,812289,Sarah,,"Bond, J.C.P.",,,,,,,,,,,,
135844,812290,Julia,,"Fretwell, John K.",,,,,,,,,,,,
135844,812291,Rachel,,"Fretwell, John K.",,,,,,,,,,,,
135844,812292,Charlotte,,"Fretwell, John K.",,,,,,,,,,,,
135845,812293,Willis,,"Rutherford, R.W.",,,,,,,,,,,,
135845,812294,Anderson,,"Rutherford, R.W.",,,,,,,,,,,,
135845,812295,George,,"Rutherford, R.W.",,,,,,,,,,,,
135846,812296,Mary,,"Epperson, T.G.",,,,,,,,,,,,
135846,812297,Henrietta,,"Smith, R.A.",,,,,,,,,,,,
135846,812298,Ben Campbell,,"McMahon, J.J.",,,,,,,,,,,,
135846,812299,Maria,,"McMahon, J.J.",,,,,,,,,,,,
135846,812300,Chas,,"McMahon, J.J.",,,,,,,,,,,,
135846,812301,Clem,,"McMahon, J.J.",,,,,,,,,,,,
135846,812302,Betty,,"Wicks, John W.",,,,,,,,,,,,
135847,812303,Pompey,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812304,Minty,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812305,March,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812306,Edward,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812307,Limus,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812308,Minda,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812309,Hager,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812310,Cloe,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812311,Cudgoe,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812312,Dathney,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812313,Bill,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812314,Tisbe,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812315,Margarita,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812316,Katt,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812317,September,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812318,John,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812319,Dilia,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812320,Cloe Child,"Felder, Samuel J.",,,,,,,,,,,,,
135847,812321,Wilson,"Owen, Tom M.",,,,,,,,,,,,,
135847,812322,Mely,"Owen, Tom M.",,,,,,,,,,,,,
135847,812323,Mary,"Owen, Tom M.",,,,,,,,,,,,,
135847,812324,Adeline,"Owen, Tom M.",,,,,,,,,,,,,
135847,812325,One infant,"Owen, Tom M.",,,,,,,,,,,,,
135847,812326,King,,"Jones, Henry B.",,,,,,,,,,,,
135847,812327,Mary,,"Jones, Henry B.",,,,,,,,,,,,
135847,812328,Mary's infant,,"Jones, Henry B.",,,,,,,,,,,,
135847,812329,Anthony,,"Taylor, James",,,,,,,,,,,,
135847,812330,Charity,,"Taylor, James",,,,,,,,,,,,
135847,812331,Ned,,"McBrayn, Z.P.",,,,,,,,,,,,
135847,812332,Charles,,"McBrayn, Z.P.",,,,,,,,,,,,
135847,812333,Stephen,,"Cook, John H.",,,,,,,,,,,,
135847,812334,Henry,,"Moore, Thomas",,,,,,,,,,,,
135847,812335,Sarah,"Hames, S.",,,,,,,,,,,,,
135847,812336,Amy,"Hames, S.",,,,,,,,,,,,,
135847,812337,George,"Hames, S.",,,,,,,,,,,,,
135847,812338,Nelson,"Hames, S.",,,,,,,,,,,,,
135847,812339,Chene,,"Carpenter, J. Thomas",,,,,,,,,,,,
135847,812340,Charlotte,,"Hogg, W.G.",,,,,,,,,,,,
135847,812341,Frances,,"Hogg, W.G.",,,,,,,,,,,,
135847,812342,Tamar,,"Hogg, W.G.",,,,,,,,,,,,
135847,812343,One infant,,"Hogg, W.G.",,,,,,,,,,,,
135847,812344,John,,"Williams, R.H.",,,,,,,,,,,,
135847,812345,William,,"Williams, R.H.",,,,,,,,,,,,
135847,812346,Fannie,,"Williams, R.H.",,,,,,,,,,,,
135847,812347,Millie,,"Williams, R.H.",,,,,,,,,,,,
135847,812348,Frances,,"Williams, R.H.",,,,,,,,,,,,
135847,812349,Sarah Jane,,"Williams, R.H.",,,,,,,,,,,,
135847,812350,Lucinda,,"Williams, R.H.",,,,,,,,,,,,
135848,812351,Eliza,,"Goodrich, P.M.",,,,,,,,,,,,
135848,812352,Felix,,"Goodrich, P.M.",,,,,,,,,,,,
135848,812353,Ted,,"Goodrich, P.M.",,,,,,,,,,,,
135849,812354,Lavinia,,"Robinson, L.",,,,,,,,,,,,
135849,812355,Rachael,,"Chambers, James B.",,,,,,,,,,,,
135849,812356,Sally,"Miller, R.P.",,,,,,,,,,,,,
135849,812357,Phillis,,"Rhoades, John",,,,,,,,,,,,
135849,812358,William,,"Rhoades, John",,,,,,,,,,,,
135849,812359,Caleb,"Gray, H.C.",,,,,,,,,,,,,
135849,812360,Clarinda,"Gray, H.C.",,,,,,,,,,,,,
135849,812361,Jane,,"Foster, J.M.",,,,,,,,,,,,
135849,812362,Amelia,,"Foster, J.M.",,,,,,,,,,,,
135849,812363,Ned,,"Bryan, John",,,,,,,,,,,,
135849,812364,Sarah,,"Bryan, John",,,,,,,,,,,,
135849,812365,Stephen,,"Bryan, John",,,,,,,,,,,,
135849,812366,Holland,,"Bryan, John",,,,,,,,,,,,
135849,812367,Eliza,,"Bryan, John",,,,,,,,,,,,
135849,812368,Emma,,"Bryan, John",,,,,,,,,,,,
135849,812369,Brenim,,"Bryan, John",,,,,,,,,,,,
135849,812370,Rachel,,"Bryan, John",,,,,,,,,,,,
135849,812371,Hariett,,"Bryan, John",,,,,,,,,,,,
135849,812372,Rose,,"Bryan, John",,,,,,,,,,,,
135849,812373,Lucy,,"Bryan, John",,,,,,,,,,,,
135849,812374,Van,,"Bryan, John",,,,,,,,,,,,
135849,812375,Archy,,"Bryan, John",,,,,,,,,,,,
135849,812376,Hannah,,"Bryan, John",,,,,,,,,,,,
135849,812377,John,,"Bryan, John",,,,,,,,,,,,
135849,812378,Henry,,"McDuffy, H.",,,,,,,,,,,,
135849,812379,William,,"McDuffy, H.",,,,,,,,,,,,
135849,812380,Ceal,,"McDuffy, H.",,,,,,,,,,,,
135849,812381,Edmund,,"McDuffy, H.",,,,,,,,,,,,
135850,812382,Sam,,"Mallett, William S.",,,,,,,,,,,,
135850,812383,Calvin,,"Mallett, William S.",,,,,,,,,,,,
135850,812384,Jim,,"Mallett, William S.",,,,,,,,,,,,
135850,812385,Sandy,,"Mallett, William S.",,,,,,,,,,,,
135850,812386,Edward,,"Mallett, William S.",,,,,,,,,,,,
135850,812387,Fridge,,"Mallett, William S.",,,,,,,,,,,,
135850,812388,Fred,,"Mallett, William S.",,,,,,,,,,,,
135850,812389,Bella,,"Mallett, William S.",,,,,,,,,,,,
135850,812390,Judy,,"Mallett, William S.",,,,,,,,,,,,
135850,812391,Fibbey,,"Mallett, William S.",,,,,,,,,,,,
135850,812392,Mariah,,"Mallett, William S.",,,,,,,,,,,,
135850,812393,Mary,,"Mallett, William S.",,,,,,,,,,,,
135850,812394,Jesse,,"Mallett, William S.",,,,,,,,,,,,
135850,812395,Henry,,"Mallett, William S.",,,,,,,,,,,,
135850,812396,Monday,,"Gee, William F.",,,,,,,,,,,,
135850,812397,Hester,,"Gee, William F.",,,,,,,,,,,,
135850,812398,Dorcas,,"Gee, William F.",,,,,,,,,,,,
135850,812399,Lucy,,"Steele, G.G.",,,,,,,,,,,,
135850,812400,Jane,,"Harper, R.A.",,,,,,,,,,,,
135850,812401,Renae,,"Smith, John",,,,,,,,,,,,
135850,812402,Joseph,,"Marti, Francisco",,,,,,,,,,,,
135850,812403,Maria,,"Brown, J.B.",,,,,,,,,,,,
135851,812404,John,,"Taylor, Thomas L.",,,,,,,,,,,,
135851,812405,William,,"Taylor, Thomas L.",,,,,,,,,,,,
135851,812406,Cuffey,,"Taylor, Thomas L.",,,,,,,,,,,,
