Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,HUNT. JPG Descriptors,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,
mssST15v17,f.116v,"10,19,1720",Journal Entry,Mr Lockwood,mssST_57_v17_242.jpg,mssST_57_v17_242.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/241/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.117r,"10,19,1720",Journal Entry,Mr Lockwood,mssST_57_v17_243.jpg,mssST_57_v17_243.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/242/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.117r,"10,19,1720",Journal Entry,Capt Herring,mssST_57_v17_243.jpg,mssST_57_v17_243.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/242/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.117v,"10,19,1720",Journal Entry,Capt Herring,mssST_57_v17_244.jpg,mssST_57_v17_244.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/243/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.117v,"10,19,1720",Journal Entry,My Lord D Havecowt ,mssST_57_v17_244.jpg,mssST_57_v17_244.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/243/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.118r,"10,19,1720",Journal Entry,My Lord D Havecowt ,mssST_57_v17_245.jpg,mssST_57_v17_245.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/244/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.118v,"10,19,1720",Journal Entry,My Lord D Havecowt ,mssST_57_v17_246.jpg,mssST_57_v17_246.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/245/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.119r,"10,19,1720",Journal Entry,My Lord D Havecowt ,mssST_57_v17_247.jpg,mssST_57_v17_247.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/246/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.119v,"10,19,1720",Journal Entry,My Lord D Havecowt ,mssST_57_v17_248.jpg,mssST_57_v17_248.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/247/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.119v,"10,20,1720",Journal Entry,Sr. Rob Maud ,mssST_57_v17_248.jpg,mssST_57_v17_248.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/247/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.120r,"10,20,1720",Journal Entry,Sr. Rob Maud ,mssST_57_v17_249.jpg,mssST_57_v17_249.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/248/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.120v,"10,20,1720",Journal Entry,Sr. Rob Maud ,mssST_57_v17_250.jpg,mssST_57_v17_250.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/249/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.120v,"10,20,1720",Journal Entry,Mr Parsons,mssST_57_v17_250.jpg,mssST_57_v17_250.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/249/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.121r,"10,20,1720",Journal Entry, Maj'r Crosbye,mssST_57_v17_251.jpg,mssST_57_v17_251.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/250/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.121v,"10,20,1720",Journal Entry,Mr Henrick,mssST_57_v17_252.jpg,mssST_57_v17_252.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/251/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.122r,"10,22,1720",Journal Entry,Mr Henrick,mssST_57_v17_253.jpg,mssST_57_v17_253.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/252/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.122v,"10,22,1720",Journal Entry,Mr Hangorford,mssST_57_v17_254.jpg,mssST_57_v17_254.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/253/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.123r,"10,27,1720",Journal Entry,Mr Lakman,mssST_57_v17_255.jpg,mssST_57_v17_255.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/254/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.123v,"10,27,1720",Journal Entry,Mr Lakman,mssST_57_v17_256.jpg,mssST_57_v17_256.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/255/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.123v,"10,28,1720",Journal Entry,Mr Pels,mssST_57_v17_256.jpg,mssST_57_v17_256.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/255/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.124r,"10,30,1720",Journal Entry,Mr Lockwood,mssST_57_v17_257.jpg,mssST_57_v17_257.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/256/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.124v,"10,30,1720",Journal Entry,Mr Lockwood,mssST_57_v17_258.jpg,mssST_57_v17_258.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/257/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.125r,"10,30,1720",Journal Entry,Mr Lockwood,mssST_57_v17_259.jpg,mssST_57_v17_259.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/258/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.125r,"10,29,1720",Journal Entry,Mr Ley Comyns,mssST_57_v17_259.jpg,mssST_57_v17_259.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/258/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.125v,"10,29,1720",Journal Entry,Major Crosbie,mssST_57_v17_260.jpg,mssST_57_v17_260.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/259/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.126r,"10,31,1720",Journal Entry,Mr. Fencer ,mssST_57_v17_261.jpg,mssST_57_v17_261.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/260/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.126v,"11,1,1720",Journal Entry,Mr Cantillon,mssST_57_v17_262.jpg,mssST_57_v17_262.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/261/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.127r,"11,1,1720",Journal Entry,Mr Cantillon,mssST_57_v17_263.jpg,mssST_57_v17_263.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/262/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.127v,"11,1,1720",Journal Entry,Mr Cantillon,mssST_57_v17_264.jpg,mssST_57_v17_264.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/263/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.127v,"11,1,1720",Journal Entry,Mr Brydges,mssST_57_v17_264.jpg,mssST_57_v17_264.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/263/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.128r,"11,1,1720",Journal Entry,Mr Brydges,mssST_57_v17_265.jpg,mssST_57_v17_265.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/264/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.128r,"11,9,1720",,W. Shales,mssST_57_v17_265.jpg,mssST_57_v17_265.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/264/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.128r,"11,5,1720",Journal Entry,Capt Oakley,mssST_57_v17_265.jpg,mssST_57_v17_265.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/264/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.128v,"11,5,1720",Journal Entry,Capt Oakley,mssST_57_v17_266.jpg,mssST_57_v17_266.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/265/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.129r,"11,5,1720",Journal Entry,Capt Oakley,mssST_57_v17_267.jpg,mssST_57_v17_267.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/266/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.129r,"11,5,1720",Journal Entry,Col. Dobyns,mssST_57_v17_267.jpg,mssST_57_v17_267.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/266/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.129v,"11,10,1720",Journal Entry,Witherstone,mssST_57_v17_268.jpg,mssST_57_v17_268.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/267/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.130r,"11,10,1720",Journal Entry,Capt Herring,mssST_57_v17_269.jpg,mssST_57_v17_269.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/268/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.130r,"11,10,1720",Journal Entry,Pels,mssST_57_v17_269.jpg,mssST_57_v17_269.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/268/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.130v,"11,10,1720",Journal Entry,Pels,mssST_57_v17_270.jpg,mssST_57_v17_270.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/269/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.130v,"11,10,1720",Journal Entry,Mr Cantillon,mssST_57_v17_270.jpg,mssST_57_v17_270.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/269/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.131r,"11,10,1720",Journal Entry,Mr Cantillon,mssST_57_v17_271.jpg,mssST_57_v17_271.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/270/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.131v,"11,10,1720",Journal Entry,Mr Cantillon,mssST_57_v17_272.jpg,mssST_57_v17_272.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/271/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.132r,"11,10,1720",Journal Entry,Mr Cantillon,mssST_57_v17_273.jpg,mssST_57_v17_273.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/272/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.132r,"11,17,1720",Journal Entry,Mr Burkett,mssST_57_v17_273.jpg,mssST_57_v17_273.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/272/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.132v,"11,17,1720",Journal Entry,Mr Burkett,mssST_57_v17_274.jpg,mssST_57_v17_274.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/273/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.132v,"11,16,1720",Journal Entry,Vice Chan.,mssST_57_v17_274.jpg,mssST_57_v17_274.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/273/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.132v,"11,16,1720",Journal Entry,Pels,mssST_57_v17_274.jpg,mssST_57_v17_274.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/273/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.133r,"11,16,1720",Journal Entry,Pels,mssST_57_v17_275.jpg,mssST_57_v17_275.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/274/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.133r,"11,16,1720",Journal Entry,Maj Crosbie,mssST_57_v17_275.jpg,mssST_57_v17_275.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/274/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.133v,"11,16,1720",Journal Entry,Maj Crosbie,mssST_57_v17_276.jpg,mssST_57_v17_276.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/275/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.133v,"11,16,1720",Journal Entry,Capt Oakley,mssST_57_v17_276.jpg,mssST_57_v17_276.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/275/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.133v,"11,16,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_276.jpg,mssST_57_v17_276.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/275/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.134r,"11,16,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_277.jpg,mssST_57_v17_277.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/276/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.134v,"11,16,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_278.jpg,mssST_57_v17_278.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/277/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.135r,"11,16,1720",Journal Entry,Mr Lockwood,mssST_57_v17_279.jpg,mssST_57_v17_279.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/278/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.135v,"11,19,1720",Journal Entry,Capt Oakley,mssST_57_v17_280.jpg,mssST_57_v17_280.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/279/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.136r,"11,19,1720",Journal Entry,Capt Oakley,mssST_57_v17_281.jpg,mssST_57_v17_281.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/280/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.136v,"11,25,1720",Journal Entry,Marq of Carnarvon,mssST_57_v17_282.jpg,mssST_57_v17_282.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/281/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.136v,"11,25,1720",Journal Entry,Rev. D. Baron,mssST_57_v17_282.jpg,mssST_57_v17_282.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/281/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.137r,"11,25,1720",Journal Entry,Rev. D. Baron,mssST_57_v17_283.jpg,mssST_57_v17_283.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/282/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.137r,"11,24,1720",Journal Entry,Madam Kilmanneg ,mssST_57_v17_283.jpg,mssST_57_v17_283.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/282/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.137v,"11,24,1720",Journal Entry,Madam Kilmanneg ,mssST_57_v17_284.jpg,mssST_57_v17_284.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/283/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.137v,"11,24,1720",Journal Entry,Sr. R. Gooder ,mssST_57_v17_284.jpg,mssST_57_v17_284.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/283/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.138r,"11,24,1720",Journal Entry,Mr Townsend,mssST_57_v17_285.jpg,mssST_57_v17_285.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/284/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.138v,"11,24,1720",Journal Entry,Mr Townsend,mssST_57_v17_286.jpg,mssST_57_v17_286.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/285/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.138v,"11,24,1720",Journal Entry,Mrs Hathoye ,mssST_57_v17_286.jpg,mssST_57_v17_286.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/285/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.139r,"11,24,1720",Journal Entry,Mrs Hathoye ,mssST_57_v17_287.jpg,mssST_57_v17_287.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/286/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.139r,"11,24,1720",Journal Entry,Maj. Colier,mssST_57_v17_287.jpg,mssST_57_v17_287.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/286/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.139r,"11,24,1720",Journal Entry,Gen. M. Every,mssST_57_v17_287.jpg,mssST_57_v17_287.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/286/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.139v,"11,24,1720",Journal Entry,Mr Rivens,mssST_57_v17_288.jpg,mssST_57_v17_288.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/287/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.139v,"11,24,1720",Journal Entry,Mr Mathins,mssST_57_v17_288.jpg,mssST_57_v17_288.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/287/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.140r,"11,24,1720",Journal Entry,Mr Mathins,mssST_57_v17_289.jpg,mssST_57_v17_289.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/288/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.140r,"11,24,1720",Journal Entry,Shippen,mssST_57_v17_289.jpg,mssST_57_v17_289.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/288/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.140r,"11,24,1720",Journal Entry,Mr Wordshorts ,mssST_57_v17_289.jpg,mssST_57_v17_289.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/288/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.140v,"11,24,1720",Journal Entry,Mr Wordshorts ,mssST_57_v17_290.jpg,mssST_57_v17_290.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/289/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.140v,"11,24,1720",Journal Entry,Capt. Oakley,mssST_57_v17_290.jpg,mssST_57_v17_290.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/289/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.141r,"12,2,1720",Journal Entry,Mr Locksman,mssST_57_v17_291.jpg,mssST_57_v17_291.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/290/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.141r,"12,2,1720",Journal Entry,Mr Osman,mssST_57_v17_291.jpg,mssST_57_v17_291.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/290/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.141v,"12,2,1720",Journal Entry,Mr Osman,mssST_57_v17_292.jpg,mssST_57_v17_292.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/291/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.141v,"12,2,1720",Journal Entry,Mr Harley,mssST_57_v17_292.jpg,mssST_57_v17_292.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/291/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.142r,"12,2,1720",Journal Entry,Mr Harley,mssST_57_v17_293.jpg,mssST_57_v17_293.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/292/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.142r,"12,2,1720",Journal Entry,Mrs Townsend,mssST_57_v17_293.jpg,mssST_57_v17_293.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/292/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.142v,"12,2,1720",Journal Entry,Mrs Townsend,mssST_57_v17_294.jpg,mssST_57_v17_294.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/293/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.142v,"12,2,1720",Journal Entry,Mr Jacob,mssST_57_v17_294.jpg,mssST_57_v17_294.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/293/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.143r,"12,2,1720",Journal Entry,Jennings,mssST_57_v17_295.jpg,mssST_57_v17_295.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/294/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.143r,"12,2,1720",Journal Entry,Mr Nalkey,mssST_57_v17_295.jpg,mssST_57_v17_295.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/294/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.143v,"12,2,1720",Journal Entry,Mr Nalkey,mssST_57_v17_296.jpg,mssST_57_v17_296.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/295/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.144r,"12,2,1720",Journal Entry,Mr Nalkey,mssST_57_v17_297.jpg,mssST_57_v17_297.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/296/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.144r,"12,2,1720",Journal Entry,Gooch,mssST_57_v17_297.jpg,mssST_57_v17_297.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/296/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.144v,"11,28,1720",Journal Entry,Mr Bruneau,mssST_57_v17_298.jpg,mssST_57_v17_298.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/297/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.144v,"11,28,1720;
12,9,1720",Journal Entry,Du Livier (French),mssST_57_v17_298.jpg,mssST_57_v17_298.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/297/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.145r,"12,7,1720",Journal Entry,Mr Cotton,mssST_57_v17_299.jpg,mssST_57_v17_299.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/298/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.145v,"12,7,1720",Journal Entry,Mr Cotton,mssST_57_v17_300.jpg,mssST_57_v17_300.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/299/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.145v,"12,7,1720",Journal Entry,Mr Stanhope,mssST_57_v17_300.jpg,mssST_57_v17_300.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/299/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.146r,"12,7,1720",Journal Entry,Mr Stratford ,mssST_57_v17_301.jpg,mssST_57_v17_301.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/300/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
